subject,label,temp_mean,temp_std,temp_max,temp_min,temp_range,temp_deriv,eda_mean,eda_std,eda_max,eda_min,eda_range,eda_deriv,bvp_mean,bvp_std,bvp_max,bvp_min,bvp_range,bvp_deriv
S9,3,31.036,0.014742229591663674,31.07,31.01,0.05999999999999872,0.0,0.39159794166666667,0.002676437887055087,0.399369,0.380181,0.019187999999999983,1.0707112970711205e-05,0.5143333333333332,12.031456183226073,38.66,-63.48,102.13999999999999,-0.02707112970711286
S9,3,31.035500000000003,0.014823967080373278,31.07,31.01,0.05999999999999872,8.368200836819905e-05,0.3914859875,0.002643149189384466,0.399369,0.380181,0.019187999999999983,-5.351464435146337e-06,0.17770833333333294,16.556866581520307,99.31,-63.48,162.79,0.04577405857740601
S9,3,31.0285,0.017351753033435256,31.07,30.99,0.08000000000000185,8.368200836819905e-05,0.39242402083333333,0.004289589885649441,0.401927,0.373785,0.028142,2.6761506276150682e-05,-0.10866666666666695,19.38802667169153,99.64,-90.63,190.26999999999998,0.04117154811715542
S10,1,33.303583333333336,0.031762027468171534,33.34,33.21,0.13000000000000256,0.000251046025104612,0.3994755041666666,0.044102560044079635,0.654937,0.363286,0.291651,4.282008368200822e-05,0.4959583333333327,69.12286152748787,218.19,-215.57,433.76,-0.3569874476987439
S10,1,33.327125,0.011239115104550302,33.34,33.29,0.05000000000000426,4.184100418412182e-05,0.38308072499999996,0.013742436732291752,0.431082,0.368402,0.06268000000000001,-0.0002462008368200837,-0.4832500000000003,49.952025395414815,218.19,-209.62,427.81,-0.05150627615062575
S10,1,33.33025,0.008656644846590804,33.34,33.31,0.030000000000001137,8.368200836818419e-05,0.37881152916666666,0.003917150124663246,0.401661,0.370961,0.030700000000000005,-5.351464435146337e-06,0.5607083333333336,49.02697569449154,383.93,-223.22,607.15,-0.05016736401673671
S10,1,33.32454166666666,0.01192853430038837,33.34,33.29,0.05000000000000426,-4.184100418412182e-05,0.37888084583333337,0.0039038132828128377,0.401661,0.369681,0.03198000000000001,-2.6757322175732383e-05,1.643583333333333,53.960095623152135,383.93,-223.22,607.15,0.0520083682008368
S10,1,33.322250000000004,0.012108020757607108,33.34,33.29,0.05000000000000426,-8.368200836818419e-05,0.377473675,0.0025610728079670645,0.385032,0.369681,0.015351000000000004,0.0,0.8018333333333331,32.25459392301954,187.55,-181.75,369.3,0.1405439330543936
S10,1,33.3315,0.015091388272785935,33.37,33.31,0.05999999999999517,0.0001673640167363981,0.3811726541666667,0.007077036815261455,0.417011,0.369681,0.04733000000000004,3.746443514644335e-05,0.17174999999999982,26.692965386111876,218.67,-156.11,374.78,-0.013974895397489525
S10,1,33.360166666666665,0.02854771833653577,33.41,33.31,0.09999999999999432,0.0003347280334727962,0.39011091249999996,0.007398556425401092,0.417011,0.373519,0.04349200000000003,8.02845188284518e-05,0.07058333333333308,26.96395795921639,218.67,-156.11,374.78,0.06690376569037666
S10,1,33.387249999999995,0.016044858989719673,33.43,33.34,0.0899999999999963,8.368200836821392e-05,0.390564,0.0053769247112080715,0.408057,0.376077,0.03198000000000001,-3.746443514644359e-05,0.7580833333333331,32.409114620628806,279.88,-212.85,492.73,0.6134728033472803
S10,1,33.403499999999994,0.01943579172557675,33.45,33.37,0.0800000000000054,0.0001673640167363981,0.38498895833333335,0.00361598941023485,0.408057,0.376077,0.03198000000000001,-4.817154811715479e-05,-0.05683333333333328,35.75166230362194,279.88,-212.85,492.73,-0.038870292887029076
S10,1,33.42375,0.017299446041228194,33.47,33.39,0.0799999999999983,0.000251046025104612,0.3800533958333333,0.007115061468871225,0.447711,0.364565,0.08314600000000005,-2.6761506276150682e-05,-0.10241666666666518,51.82320149630269,286.2,-260.27,546.47,0.42953974895397656
S10,1,33.47441666666667,0.052270065259402476,33.57,33.41,0.1600000000000037,0.0005857740585774083,0.375592275,0.006668527033714042,0.447711,0.364565,0.08314600000000005,-5.35146443514657e-06,0.9785416666666684,63.102295203554974,286.2,-260.27,546.47,0.026652719665272922
S10,1,33.538833333333336,0.03708511231687869,33.59,33.45,0.14000000000000057,0.0005020920502091943,0.375517575,0.0034433020868116803,0.393986,0.367123,0.026863000000000026,5.35146443514657e-06,0.7789166666666673,42.60220260925158,234.94,-192.61,427.55,-0.29343096234309596
S10,1,33.571,0.030315012782449108,33.65,33.53,0.11999999999999744,0.0003347280334727962,0.38721136249999993,0.012472848535496095,0.409336,0.370961,0.03837499999999999,0.00012310041841004198,0.34916666666666674,24.082700311749832,161.29,-100.51,261.8,-0.025062761506275833
S10,1,33.629666666666665,0.05784942139343792,33.73,33.53,0.19999999999999574,0.0003347280334727962,0.39633620833333333,0.00850218166795621,0.409336,0.373519,0.03581699999999999,2.6761506276150682e-05,0.5802916666666661,50.67856739127101,223.51,-275.3,498.81,0.38518828451882825
S10,1,33.64391666666667,0.040595480728222236,33.73,33.57,0.1599999999999966,-0.0002510460251045823,0.39527019583333334,0.005943267708016301,0.406777,0.377356,0.029420999999999975,-2.141004184100411e-05,0.7054583333333329,47.47982770563303,223.51,-275.3,498.81,0.01702928870292896
S10,1,33.588,0.02785677655436871,33.65,33.53,0.11999999999999744,-0.0003347280334727962,0.39685316666666665,0.0028957925349644056,0.404219,0.38759,0.016629000000000005,-5.355648535564635e-06,0.14216666666666603,37.32375922660465,214.87,-226.33,441.20000000000005,-0.12652719665271986
S10,1,33.598416666666665,0.03688938043514516,33.66,33.53,0.12999999999999545,0.0002510460251045823,0.39933154583333336,0.003843974044687694,0.409336,0.388869,0.020466999999999957,3.211297071129725e-05,0.30941666666666556,62.87758284682803,310.98,-226.33,537.3100000000001,0.025983263598326884
S10,1,33.62925,0.02297326344543316,33.66,33.57,0.0899999999999963,8.368200836821392e-05,0.402662725,0.006220074083109865,0.43364,0.377356,0.056284,-1.0702928870292906e-05,0.9251249999999999,56.22549779667918,310.98,-212.19,523.1700000000001,0.7314644351464427
S10,1,33.633958333333325,0.024810916896038548,33.68,33.57,0.10999999999999943,4.184100418409209e-05,0.40606320833333337,0.008378006345382171,0.43364,0.377356,0.056284,3.2112970711297015e-05,-0.06116666666666599,48.68509489024564,198.15,-230.93,429.08000000000004,0.10949790794979021
S10,1,33.65099999999999,0.02237558192911646,33.71,33.59,0.11999999999999744,0.0005020920502091943,0.41254975416666667,0.008577817636811785,0.43364,0.385032,0.04860800000000004,6.422594142259427e-05,-1.3616249999999996,52.50379758750195,198.15,-230.93,429.08000000000004,0.42343096234309513
S10,1,33.68070833333333,0.02850289337164905,33.77,33.63,0.14000000000000057,0.00046025104602513196,0.41840204166666667,0.005293003398978428,0.437478,0.40294,0.03453799999999996,1.0702928870292906e-05,-1.104083333333334,64.31291012821393,213.7,-249.4,463.1,0.25665271966527126
S10,1,33.74216666666667,0.05154582642874522,33.87,33.66,0.21000000000000085,0.0006694560669455924,0.4237745708333333,0.010249800868146135,0.491203,0.40294,0.08826299999999998,-5.352301255230113e-05,-0.08145833333333422,64.40505264824542,213.7,-249.4,463.1,0.5342677824267771
S10,1,33.839999999999996,0.06127805479941233,33.93,33.75,0.17999999999999972,0.0005020920502091943,0.42470200416666665,0.009095893978648604,0.491203,0.405498,0.08570499999999998,2.141004184100411e-05,0.5399999999999996,39.68763154308909,167.65,-218.11,385.76,0.0704184100418407
S10,1,33.90983333333333,0.02373405897767093,33.95,33.84,0.10999999999999943,0.0001673640167363981,0.4220743416666667,0.00716393642198644,0.486086,0.406777,0.07930900000000002,3.746443514644335e-05,0.8226249999999997,58.66047148798507,271.69,-269.68,541.37,-0.2764435146443526
S10,1,33.94075,0.025352925537960976,33.99,33.89,0.10000000000000142,0.000251046025104612,0.42357729583333337,0.007250064670974733,0.486086,0.406777,0.07930900000000002,-3.2112970711297015e-05,-0.128791666666667,73.66132757847407,271.69,-269.68,541.37,-0.1077824267782443
S10,1,33.973958333333336,0.02547380871710337,34.03,33.91,0.12000000000000455,0.00037656903765691805,0.4237691916666667,0.004428643040473068,0.442594,0.405498,0.03709599999999996,-2.6761506276150682e-05,-0.8466666666666657,73.29042853985474,228.99,-285.62,514.61,-0.051757322175732
S10,1,33.99483333333333,0.017794349914759075,34.05,33.95,0.09999999999999432,0.0001673640167363981,0.42627960833333334,0.004943554165604328,0.442594,0.405498,0.03709599999999996,6.95774058577406e-05,0.08770833333333433,52.866637362312574,228.99,-285.62,514.61,-0.3409623430962351
S10,1,33.995875000000005,0.01666036339139473,34.05,33.95,0.09999999999999432,-4.184100418409209e-05,0.4185832166666667,0.017578878762681528,0.445153,0.382473,0.06268000000000001,-0.00018197489539748945,0.21849999999999975,36.57908972691912,155.68,-196.47,352.15,-0.07535564853556488
S10,1,33.98508333333334,0.01369281036002376,34.03,33.95,0.0799999999999983,-8.368200836821392e-05,0.39676272500000004,0.017955924298339764,0.445153,0.379915,0.06523800000000002,-0.00020338075313807547,0.14595833333333308,38.1179196255724,155.68,-196.47,352.15,0.13150627615062715
S10,1,33.98558333333334,0.0198450595587136,34.05,33.95,0.09999999999999432,0.0002510460251045823,0.3980472500000001,0.014907152770146957,0.440036,0.379915,0.06012099999999998,6.95774058577406e-05,0.02766666666666646,25.910231834590405,197.22,-166.78,364.0,0.2125941422594137
S10,1,34.01166666666666,0.02671869923646832,34.05,33.95,0.09999999999999432,0.0003347280334727962,0.4144898250000001,0.016171726811095605,0.498878,0.381194,0.11768400000000001,0.00022479079497907936,0.006500000000000009,33.47651810473525,197.22,-190.78,388.0,-0.02092050209205029
S10,1,34.03291666666666,0.01499421184620432,34.05,34.0,0.04999999999999716,-8.368200836818419e-05,0.41306672083333335,0.01617292099600129,0.498878,0.388869,0.11000899999999997,-7.492887029288695e-05,-0.36824999999999986,25.892083978908172,111.29,-190.78,302.07,-0.013138075313807103
S10,1,34.02504166666666,0.0183029577907196,34.05,33.99,0.05999999999999517,-0.0002092050209204902,0.40055216250000003,0.010300390983409015,0.436199,0.386311,0.04988799999999999,-0.000187326359832636,-0.17725,8.942678286592892,16.13,-24.7,40.83,-0.014058577405857798
S10,1,34.009833333333326,0.01596784964302413,34.05,33.99,0.05999999999999517,0.0,0.3923708166666666,0.007018186210343491,0.415732,0.377356,0.038375999999999966,4.282008368200822e-05,0.12733333333333333,29.059846129247752,176.75,-189.59,366.34000000000003,-0.04832635983263632
S10,1,34.01170833333333,0.016456961968183144,34.05,33.99,0.05999999999999517,0.000125523012552306,0.4061699583333333,0.0164229536291922,0.429803,0.377356,0.052446999999999966,0.00012310041841004173,-0.5790833333333336,42.03669707322864,176.75,-213.17,389.91999999999996,-0.048368200836819676
S10,1,34.03158333333333,0.024647374212186327,34.09,33.99,0.10000000000000142,0.000251046025104612,0.42387585,0.0050588967162646555,0.436199,0.406777,0.029422000000000004,4.281589958158993e-05,-0.7364166666666667,56.27349015886363,203.88,-292.36,496.24,-0.00514644351464526
S10,1,34.06791666666667,0.02896537684124952,34.11,34.0,0.10999999999999943,0.000251046025104612,0.42869402916666666,0.004676581730992129,0.438757,0.406777,0.03198000000000001,4.281589958158993e-05,-0.27208333333333257,54.73637801462316,228.55,-292.36,520.9100000000001,-0.07548117154811808
S10,1,34.0855,0.01459737419309883,34.11,34.05,0.060000000000002274,-0.00016736401673642784,0.43623585000000004,0.0069373420890736955,0.450269,0.423407,0.026861999999999997,4.281589958158993e-05,-0.01795833333333278,34.774673740356846,228.55,-177.53,406.08000000000004,0.16025104602510543
S10,1,34.070166666666665,0.020695544340645106,34.11,34.0,0.10999999999999943,0.0,0.44427863749999996,0.0067626496038481155,0.452828,0.419569,0.03325899999999998,-5.352301255230113e-05,1.0467083333333334,44.46088427387529,261.35,-180.3,441.65000000000003,0.500125523012552
S10,3,34.15629166666666,0.017004850206794868,34.18,34.11,0.07000000000000028,-0.000125523012552306,0.4282037583333333,0.002355098479879463,0.439023,0.421115,0.01790799999999998,-3.7468619246861885e-05,0.6356249999999999,18.90354923753848,92.77,-43.86,136.63,-0.44472803347280343
S10,3,34.12720833333334,0.023114712426407013,34.18,34.09,0.0899999999999963,-0.0002092050209204902,0.4281184208333333,0.0024878398398475413,0.436465,0.421115,0.015349999999999975,-1.0707112970711205e-05,0.27445833333333347,15.973094660707753,24.05,-35.8,59.849999999999994,-0.05276150627615053
S10,3,34.09450000000001,0.022355088906108135,34.15,34.03,0.11999999999999744,-0.0005020920502091943,0.4303408708333333,0.0030984692625256067,0.437744,0.421115,0.016629000000000005,2.6761506276150682e-05,0.7665416666666668,16.047487943286654,28.86,-34.5,63.36,0.07702928870292883
S10,3,34.064,0.02122891110412189,34.11,34.03,0.0799999999999983,-0.0003347280334727962,0.4312255833333333,0.0023942204249098632,0.437744,0.419836,0.017908000000000035,-3.2112970711297015e-05,0.06275000000000007,16.15028446408401,28.86,-38.57,67.43,0.03330543933054376
S10,3,34.04658333333334,0.013291340121379855,34.07,34.03,0.03999999999999915,8.368200836818419e-05,0.4293122125,0.002592648351720127,0.435186,0.41344,0.021746000000000043,5.351464435146337e-06,-0.7625416666666666,16.606178913984515,25.82,-38.57,64.39,-0.09970711297071114
S10,3,34.04475,0.014914338738273848,34.07,34.0,0.07000000000000028,8.368200836818419e-05,0.4271643458333333,0.0025575642597790746,0.432627,0.41344,0.01918700000000001,-3.2112970711297015e-05,0.07741666666666654,20.710817141284462,85.28,-131.48,216.76,0.0030543933054393473
S10,3,34.056333333333335,0.018481221700839476,34.09,34.0,0.09000000000000341,0.00016736401673642784,0.42447805,0.003022598386460448,0.430069,0.412161,0.01790799999999998,-3.2112970711297015e-05,0.24945833333333312,20.707256299582454,85.28,-131.48,216.76,-0.07673640167364047
S10,3,34.08366666666667,0.021906366400864557,34.13,34.05,0.0800000000000054,0.0003347280334728259,0.4204913125,0.003345840020061294,0.427511,0.409602,0.017908999999999953,-6.95815899581589e-05,0.4148750000000001,16.94599819970411,29.73,-35.78,65.51,0.02673640167364005
S10,3,34.12070833333333,0.025947028035766,34.16,34.07,0.0899999999999963,0.0002928870292886744,0.4167496875,0.00249934452537269,0.422394,0.408323,0.014071,-3.746443514644359e-05,1.2530833333333338,19.426521167201354,89.1,-76.63,165.73,0.18054393305439284
S10,3,34.158625,0.023983175526466703,34.21,34.11,0.10000000000000142,0.0002092050209204902,0.4145004583333333,0.0019115581728694233,0.418557,0.407044,0.011512999999999995,-2.6761506276150448e-05,0.8664583333333337,19.88642268081242,89.1,-76.63,165.73,-0.05615062761506309
S10,3,34.196041666666666,0.03171090659729375,34.27,34.15,0.12000000000000455,0.00046025104602513196,0.4126137333333333,0.002948249961794657,0.418557,0.400648,0.017909000000000008,-5.35146443514657e-06,-0.07433333333333343,38.23791769377035,203.6,-314.81,518.41,0.06347280334728078
S10,3,34.259375,0.04908352787171452,34.33,34.16,0.1700000000000017,0.0006276150627615003,0.4116489666666666,0.0030199004865870756,0.418557,0.400648,0.017909000000000008,-3.746443514644359e-05,0.0567499999999999,37.588925400586184,203.6,-314.81,518.41,0.1010460251046023
S10,2,34.087500000000006,0.03578291025988085,34.15,34.03,0.11999999999999744,-0.0005020920502091943,2.3072748291666665,0.09271546873634401,2.518808,2.140172,0.37863599999999975,-0.0009794518828451883,0.13687499999999939,88.91549461792945,434.07,-476.47,910.54,-0.21351464435146383
S10,2,34.03475,0.03409453768567645,34.09,33.97,0.12000000000000455,-0.0004184100418410101,2.1868458833333335,0.06067789366636245,2.284719,2.048071,0.23664799999999975,-0.0009848075313807529,1.0739999999999994,55.057376441914364,283.85,-220.02,503.87,0.38468619246861946
S10,2,33.98283333333333,0.03284263827540177,34.05,33.91,0.14000000000000057,-0.000502092050209224,2.1056343208333335,0.07468971276566738,2.549508,1.964925,0.5845829999999999,0.001680589958158995,0.898125,54.420167985478585,283.85,-220.02,503.87,-0.156778242677824
S10,2,33.92433333333334,0.03876711091748972,33.99,33.84,0.14999999999999858,-0.000502092050209224,2.264256829166667,0.27906717490364213,3.151025,1.964925,1.1861000000000002,0.004555991631799163,2.230083333333334,56.116529739400804,246.57,-262.84,509.40999999999997,-0.03640167364016802
S10,2,33.86175,0.03411164268496284,33.91,33.81,0.09999999999999432,-0.0004184100418409804,2.7482890833333333,0.3637727623822914,3.459306,2.14401,1.315296,0.0012055230125523019,1.541541666666667,72.69602151910789,278.39,-262.84,541.23,0.12799163179916317
S10,2,33.81325,0.02650982522260913,33.87,33.77,0.09999999999999432,-0.0004184100418409804,3.0570535458333334,0.13113571095423587,3.459306,2.845302,0.614004,-0.0009794518828451883,0.26983333333333376,68.30168800968409,278.39,-256.12,534.51,-0.037782426778242804
S10,2,33.76808333333333,0.031958197522528785,33.81,33.71,0.10000000000000142,-0.0004184100418410101,3.0855019708333336,0.13746526668109044,3.507541,2.901586,0.6059549999999998,0.0002928075313807525,-0.023041666666666197,45.28975720658698,210.83,-202.88,413.71000000000004,-0.1253138075313805
S10,2,33.71,0.03844910055298323,33.77,33.65,0.12000000000000455,-0.000502092050209224,3.0651965875,0.13560696919299176,3.507541,2.901586,0.6059549999999998,0.00016056485355648464,-0.6399166666666665,44.78267778944282,209.2,-182.11,391.31,0.007907949790795628
S10,2,33.638749999999995,0.044871343862201776,33.71,33.57,0.14000000000000057,-0.0005857740585774083,2.9840781291666665,0.0816804980333687,3.312201,2.858094,0.45410700000000004,-0.0006942217573221764,-1.2827499999999996,52.107023574282515,287.61,-230.71,518.32,0.0672384937238497
S10,2,33.56429166666667,0.04408701544168718,33.65,33.49,0.1599999999999966,-0.0006276150627615003,2.9376799,0.046276589736136194,3.067878,2.858094,0.20978399999999997,-0.00030507531380753234,-1.1243749999999997,38.80256966932356,287.61,-230.71,518.32,0.09564853556485378
S10,2,33.493833333333335,0.044687495143744434,33.57,33.41,0.1600000000000037,-0.0006694560669456221,2.96871055,0.06809605916269433,3.136954,2.789018,0.3479359999999998,0.0002997238493723848,0.6880416666666658,52.04382920431839,383.07,-416.11,799.1800000000001,0.7701673640167368
S10,2,33.416333333333334,0.05137984905474955,33.53,33.34,0.18999999999999773,-0.0006694560669455924,2.9873811625,0.06922181160277031,3.159979,2.789018,0.3709609999999999,0.0005298661087866119,-0.5410000000000007,55.48860434659836,383.07,-416.11,799.1800000000001,0.03171548117154926
S10,2,33.33883333333333,0.04438812403735321,33.41,33.25,0.1599999999999966,-0.0006694560669455924,2.97432825,0.05681281196603016,3.159979,2.836348,0.3236309999999998,-0.00011239748953974929,-0.31654166666666606,67.14238685527395,342.83,-349.53,692.3599999999999,1.29970711297071
S10,2,33.255,0.055090834083357784,33.34,33.16,0.18000000000000682,-0.0006694560669456221,2.916664129166667,0.06828443584396922,3.08067,2.769831,0.3108390000000001,-0.0008617029288702914,3.162083333333334,81.35942167214802,541.73,-349.53,891.26,0.031087866108787488
S10,2,33.18066666666667,0.03247392116076437,33.25,33.13,0.11999999999999744,-0.0005020920502091943,2.780144225,0.09919488727113263,2.937403,2.571559,0.36584400000000006,-0.0014825564853556475,1.6309583333333333,53.082926487697186,541.73,-247.23,788.96,-0.018912133891212837
S10,2,33.14270833333333,0.020990035665100198,33.21,33.11,0.10000000000000142,-0.0002092050209204902,2.6005772333333335,0.1078598885398501,2.810765,2.426707,0.384058,-0.0015427071129707117,-0.9449166666666664,20.89842047443751,67.31,-75.96,143.26999999999998,-0.09899581589958174
S10,2,33.122083333333336,0.01680257090117101,33.15,33.09,0.05999999999999517,-8.368200836821392e-05,2.424804725,0.09488399437756107,2.594584,2.241227,0.3533569999999999,-0.0014677782426778256,-1.0460416666666665,18.658556006515184,66.67,-75.96,142.63,0.08196652719665291
S10,2,33.10091666666667,0.02079646738163866,33.13,33.07,0.060000000000002274,-0.000251046025104612,2.2787439125,0.07849819558529042,2.433103,2.14273,0.2903730000000002,-0.0012095983263598344,-1.4692083333333332,52.740985965596664,252.46,-309.87,562.33,0.026234309623431363
S10,2,33.072583333333334,0.022022557879492744,33.13,33.03,0.10000000000000142,-0.000251046025104612,2.1420854125,0.0805525577317423,2.269369,1.996904,0.2724650000000002,-0.0010650878661087858,-1.4648333333333328,55.97902948103771,252.46,-309.87,562.33,0.11652719665271988
S10,2,33.04029166666667,0.02259052007418626,33.09,33.0,0.09000000000000341,-0.00029288702928870414,2.007767966666667,0.07139193558372371,2.141451,1.886136,0.25531499999999996,-0.001062907949790795,-0.3485833333333333,31.79748756573474,107.84,-126.9,234.74,-0.048702928870292976
S10,2,33.0085,0.020802644062714856,33.05,32.97,0.0799999999999983,-0.0003347280334727962,1.8918097333333335,0.06253879506091044,2.005859,1.778686,0.22717300000000007,-0.0009505146443514647,-0.17604166666666674,31.914626554004943,107.84,-229.26,337.1,-0.10330543933054387
S10,2,32.980625,0.019300933699349074,33.03,32.95,0.0799999999999983,-0.000125523012552306,1.7947554250000002,0.04994932430710192,1.893811,1.714727,0.17908400000000002,-0.000685083682008368,0.18995833333333306,39.51691327244066,178.81,-229.26,408.07,0.022803347280335513
S10,2,32.95891666666667,0.016191347140439113,32.99,32.91,0.0800000000000054,-0.000251046025104612,1.7195559708333334,0.037841021444480726,1.786361,1.640535,0.145826,-0.0005726861924686197,0.6375833333333326,48.53211064157821,225.2,-265.73,490.93,-0.48129707112970654
S10,2,32.938916666666664,0.019463462921302657,32.97,32.89,0.0799999999999983,-0.000251046025104612,1.6533160416666668,0.04226910189919973,1.723681,1.577855,0.145826,-0.0006047949790794982,-0.18237500000000004,43.140952476844724,225.2,-265.73,490.93,0.005355648535564502
S11,1,34.05783333333333,0.016133987590040377,34.09,34.0,0.09000000000000341,8.368200836821392e-05,5.151200933333333,0.1460723210558291,5.348759,4.694413,0.6543460000000003,-0.0021276610878661105,1.443916666666666,65.28746440162196,298.6,-299.96,598.56,-0.048828451882847186
S11,1,34.071666666666665,0.014278966660404136,34.09,34.03,0.060000000000002274,0.000251046025104612,4.944779041666666,0.18480923395127363,5.280958,4.657315,0.6236430000000004,-0.0019296150627615076,0.4472499999999993,47.26577181150753,175.55,-238.38,413.93,-0.006945606694561814
S11,1,34.08666666666667,0.013249737942901598,34.11,34.05,0.060000000000002274,8.368200836821392e-05,4.7541171,0.0705558187260153,4.931075,4.581839,0.34923599999999944,-0.0007386443514644371,-0.2484166666666671,38.3708398178407,139.62,-187.11,326.73,-0.05414225941422581
S11,1,34.10233333333334,0.015095989165631577,34.13,34.07,0.060000000000002274,8.368200836818419e-05,4.648259066666666,0.06551003512773614,4.78652,4.516597,0.26992300000000036,-0.0010062719665271994,0.2009166666666666,32.11611247997473,130.27,-121.87,252.14000000000001,-0.41443514644351503
S11,1,34.101666666666674,0.016448573055299915,34.13,34.07,0.060000000000002274,8.368200836821392e-05,4.531143495833334,0.07534053744543276,4.670108,4.404564,0.2655440000000002,-0.0010735941422594178,-0.023916666666666704,35.86419110793368,56.51,-83.6,140.10999999999999,-0.16041841004184101
S11,1,34.08533333333334,0.016478942792411903,34.13,34.05,0.0800000000000054,-0.0001673640167363981,4.403152841666667,0.07362835680864806,4.521715,4.258729,0.2629860000000006,-0.0010468284518828422,0.19470833333333318,40.51744449306081,100.17,-123.57,223.74,0.05728033472803349
S11,1,34.080666666666666,0.014817407180596699,34.13,34.05,0.0800000000000054,0.0001673640167363981,4.229988770833334,0.12621661957927063,4.408401,4.015672,0.3927289999999992,-0.0016378702928870293,-0.18533333333333366,42.329285664760384,100.17,-123.57,223.74,-0.08146443514644369
S11,1,34.08866666666667,0.01454494948618115,34.13,34.05,0.0800000000000054,0.0,4.072550129166666,0.07731408033903536,4.263846,3.910863,0.35298300000000005,-0.0010915313807531367,0.5449583333333329,44.28284529587348,190.34,-118.25,308.59000000000003,0.04836820083681835
S11,1,34.09766666666667,0.015531330342961626,34.13,34.07,0.060000000000002274,0.0001673640167363981,3.9678138541666663,0.07730097706826156,4.093796,3.811081,0.28271500000000005,-0.0008453221757322157,0.10974999999999978,43.7377769108601,190.34,-125.95,316.29,-0.14874476987447582
S11,1,34.11333333333334,0.018318175552045485,34.15,34.07,0.0799999999999983,0.0,3.7220865374999996,0.25783827591683367,3.994015,3.216083,0.7779320000000003,-0.003228179916317992,-1.8928333333333331,41.979932640158225,143.15,-270.7,413.85,-0.12510460251046004
S11,1,34.123666666666665,0.012905640455071194,34.15,34.11,0.03999999999999915,0.0,3.310312716666666,0.2851205588106454,3.818757,2.973025,0.8457320000000004,-0.0035065146443514646,0.35645833333333293,39.14841144550564,110.96,-270.7,381.65999999999997,-0.08949790794979086
S11,1,34.123333333333335,0.01299572579307907,34.15,34.09,0.05999999999999517,0.0,3.0222534375,0.10108534068632846,3.218641,2.862103,0.356538,-0.0005336903765690362,1.351333333333333,37.08874926967596,141.65,-106.14,247.79000000000002,-0.37426778242677783
S11,1,34.139,0.02134635019544598,34.21,34.09,0.11999999999999744,0.00012552301255227627,3.0483769833333336,0.11454035533393774,3.27914,2.862103,0.4170370000000001,0.001066711297071128,0.1506249999999999,49.397771593052404,239.27,-274.13,513.4,-0.1471548117154815
S11,1,34.180166666666665,0.03164867910180286,34.23,34.11,0.11999999999999744,0.0003347280334727962,3.1483253666666666,0.051611356160399,3.27914,2.975957,0.30318299999999976,0.0003479121338912133,0.8129583333333339,80.93279080507644,407.85,-317.29,725.1400000000001,0.17627615062761462
S11,1,34.22983333333333,0.028780298044940294,34.27,34.18,0.09000000000000341,0.00037656903765691805,3.1484319416666664,0.041106156263244355,3.225411,2.975957,0.24945399999999962,-0.0002301589958159012,-0.4417499999999995,87.53116301411839,407.85,-317.29,725.1400000000001,-0.38133891213389165
S11,1,34.26466666666667,0.018926759422105328,34.31,34.23,0.0800000000000054,0.00016736401673642784,3.134189629166667,0.02511824697455979,3.197267,3.070621,0.12664600000000004,-0.0002087489539748941,-0.6515833333333336,61.78961138405918,292.04,-240.56,532.6,0.22585774058577426
S11,1,34.282666666666664,0.015902480589168228,34.31,34.25,0.060000000000002274,8.368200836818419e-05,3.1112004208333333,0.02388958159520028,3.151214,3.02201,0.1292040000000001,-0.0002248033472803347,0.5742083333333332,43.427852911926585,226.99,-238.45,465.44,-0.39234309623430996
S11,1,34.29900000000001,0.015242484486898302,34.33,34.27,0.05999999999999517,0.0,3.0888454750000003,0.015978362326889928,3.121792,3.02201,0.09978200000000026,-0.00019269456066945716,0.6797916666666668,41.210701143108416,173.31,-172.85,346.15999999999997,0.08008368200836848
S11,1,34.311166666666665,0.013673778637312176,34.34,34.29,0.05000000000000426,0.0001673640167363981,3.0722844958333337,0.01416313515904287,3.103882,3.041199,0.06268299999999982,-0.0001712803347280329,0.7297083333333334,39.86798038942526,73.24,-144.69,217.93,-0.06832635983263609
S11,1,34.31583333333333,0.013819269959813587,34.34,34.29,0.05000000000000426,8.368200836821392e-05,3.0403565333333336,0.029593549576282466,3.074459,2.945255,0.1292040000000001,-0.0005031380753138074,0.6629166666666667,42.38244972658363,86.57,-105.25,191.82,-0.047238493723849875
S11,1,34.316833333333335,0.012973263103612038,34.34,34.29,0.05000000000000426,0.0,2.9579655708333337,0.12883456836641963,3.050153,2.229848,0.8203049999999998,-0.0006797698744769859,0.41395833333333354,53.37144714715535,218.07,-201.1,419.16999999999996,0.3679916317991628
S11,1,34.313500000000005,0.01288733228148188,34.34,34.29,0.05000000000000426,-0.00020920502092051994,2.8907089083333335,0.11587656137380241,3.034802,2.229848,0.804954,-0.00029438912133891146,-0.668249999999999,74.88853943987358,361.08,-330.28,691.3599999999999,-0.2451046025104612
S11,1,34.31333333333334,0.012736648783027738,34.33,34.29,0.03999999999999915,0.0,2.8581804749999997,0.04737367678934199,3.028406,2.688125,0.34028100000000006,-0.00026762761506276053,-0.9733749999999995,69.50301804496964,361.08,-330.28,691.3599999999999,0.6338075313807529
S11,1,34.317833333333326,0.012921773184133591,34.34,34.29,0.05000000000000426,0.0,2.811407833333333,0.030541266062311317,2.906877,2.762322,0.144555,-0.00042284937238493755,-1.1689999999999998,62.237407178748484,270.61,-199.0,469.61,0.03104602510460341
